"STATION","NAME","DATE","TAVG"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-16","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-17","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-18","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-19","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-20","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-21","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-22","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-23","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-24","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-25","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-26","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-27","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-28","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-29","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-30","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-01-31","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-01","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-02","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-03","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-04","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-05","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-06","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-07","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-08","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-09","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-10","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-11","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-12","31"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-13","25"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-14","32"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-15","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-16","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-17","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-18","31"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-19","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-20","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-21","29"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-22","26"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-23","31"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-24","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-25","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-26","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-27","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-02-28","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-01","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-02","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-03","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-04","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-05","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-06","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-07","27"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-08","30"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-09","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-10","30"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-11","32"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-12","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-13","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-14","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-15","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-16","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-17","57"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-18","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-19","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-20","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-21","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-22","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-23","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-24","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-25","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-26","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-27","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-28","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-29","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-30","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-03-31","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-01","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-02","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-03","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-04","62"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-05","57"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-06","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-07","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-08","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-09","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-10","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-11","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-12","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-13","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-14","52"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-15","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-16","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-17","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-18","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-19","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-20","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-21","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-22","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-23","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-24","53"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-25","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-26","57"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-27","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-28","57"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-29","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-04-30","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-01","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-02","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-03","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-04","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-05","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-06","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-07","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-08","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-09","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-10","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-11","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-12","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-13","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-14","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-15","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-16","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-17","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-18","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-19","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-20","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-21","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-22","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-23","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-24","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-25","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-26","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-27","62"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-28","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-29","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-30","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-05-31","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-01","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-02","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-03","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-04","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-05","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-06","82"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-07","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-08","82"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-09","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-10","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-11","76"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-12","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-13","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-14","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-15","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-16","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-17","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-18","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-19","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-20","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-21","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-22","76"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-23","76"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-24","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-25","76"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-26","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-27","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-28","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-29","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-06-30","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-01","76"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-02","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-03","83"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-04","84"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-05","83"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-07","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-08","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-09","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-10","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-11","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-12","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-13","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-14","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-15","76"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-16","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-17","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-18","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-19","81"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-21","82"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-22","84"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-23","84"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-24","82"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-25","81"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-26","81"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-27","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-28","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-29","83"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-30","87"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-07-31","85"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-01","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-02","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-03","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-04","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-05","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-06","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-07","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-08","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-09","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-10","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-11","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-12","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-13","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-14","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-15","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-16","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-17","76"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-18","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-19","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-20","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-21","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-22","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-23","76"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-24","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-25","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-26","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-27","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-28","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-29","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-08-31","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-01","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-02","76"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-03","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-04","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-05","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-06","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-07","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-08","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-09","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-10","62"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-11","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-12","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-14","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-15","62"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-16","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-17","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-18","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-19","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-20","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-21","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-22","53"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-23","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-24","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-25","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-26","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-27","76"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-28","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-29","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-09-30","53"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-01","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-02","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-03","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-04","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-05","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-06","53"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-07","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-08","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-09","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-10","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-11","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-12","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-13","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-14","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-15","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-16","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-17","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-18","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-19","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-20","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-21","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-22","53"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-23","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-24","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-25","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-26","52"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-27","53"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-28","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-29","62"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-30","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-10-31","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-11-01","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-11-02","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-11-03","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-11-04","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-11-05","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","1999-11-06","57"
